File,TF-IDF,Proportion Weight
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-20-011076\full-submission.txt,0.9579071857967575,0.8792277719295423
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-20-014919\full-submission.txt,0.5674168431704923,0.6956334140475782
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-21-007817\full-submission.txt,0.34875073784702515,0.9868771954770372
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-21-014632\full-submission.txt,0.24274343960484712,0.8350440734763416
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-21-020576\full-submission.txt,0.5233571621388873,0.7377778699685562
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-22-010690\full-submission.txt,0.07698603031673301,0.8844406994719224
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-22-019492\full-submission.txt,0.5511665679359289,0.7949651361311114
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000048898\10-Q\0001628280-22-027022\full-submission.txt,0.8739364855759278,0.25483012394672455
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-18-000062\full-submission.txt,0.19374546487688882,0.7984467413200147
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-18-000100\full-submission.txt,0.32173023733142403,0.06729700656174831
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-18-000123\full-submission.txt,0.08502055157768451,0.8088583593260735
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-19-000061\full-submission.txt,0.2079753031286351,0.5687530533284351
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-19-000085\full-submission.txt,0.6407969756601329,0.32825166268477135
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-19-000105\full-submission.txt,0.4886634616238279,0.6177731841742721
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-20-000083\full-submission.txt,0.1632658614145147,0.7058552032432419
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-20-000106\full-submission.txt,0.04710657308028532,0.17348728832333504
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-20-000135\full-submission.txt,0.012182490371013155,0.27484289354046887
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-21-000081\full-submission.txt,0.4849863509141845,0.0039583184029328145
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-21-000112\full-submission.txt,0.1646335219468702,0.500207531540997
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-21-000136\full-submission.txt,0.7761806572132665,0.3723444580257059
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-22-000032\full-submission.txt,0.39226505188699223,0.3200888777486943
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-22-000057\full-submission.txt,0.9349249873984632,0.806683167434756
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049071\10-Q\0000049071-22-000071\full-submission.txt,0.7162386664025362,0.678192461638051
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-18-000022\full-submission.txt,0.4038441455696766,0.5524694257733475
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-18-000052\full-submission.txt,0.26230570667094966,0.26819229339258555
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-18-000063\full-submission.txt,0.9498194447948722,0.964140278811919
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-19-000028\full-submission.txt,0.8306793592049441,0.4299686076830257
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-19-000054\full-submission.txt,0.7749044460899784,0.046235055570478356
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-19-000071\full-submission.txt,0.22677041568771672,0.38082660474512897
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-20-000028\full-submission.txt,0.04701359692853613,0.19366540016224965
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-20-000046\full-submission.txt,0.4215467979182921,0.8093732769108124
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-20-000059\full-submission.txt,0.31415359541848487,0.8446272433051731
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-21-000040\full-submission.txt,0.039088750336994105,0.8346636547838505
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-21-000072\full-submission.txt,0.9100176213293748,0.054705135325446075
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-21-000096\full-submission.txt,0.061150415289219606,0.7896849677948842
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-22-000057\full-submission.txt,0.6970604626726048,0.0567816908221348
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-22-000093\full-submission.txt,0.8153860408505975,0.9276144913011011
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049196\10-Q\0000049196-22-000113\full-submission.txt,0.26185430004536403,0.41414067734666726
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-18-000053\full-submission.txt,0.6533609841050446,0.3188545677401964
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-18-000089\full-submission.txt,0.9321251018910767,0.7159759657093656
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-18-000106\full-submission.txt,0.42310067697109177,0.6213408731624017
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-19-000055\full-submission.txt,0.12848520909330496,0.4879771738019836
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-19-000088\full-submission.txt,0.9872419235256532,0.8414493531097131
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-19-000103\full-submission.txt,0.5216066784763349,0.5842298713925799
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-20-000052\full-submission.txt,0.21824877314817148,0.5318246997677087
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-20-000099\full-submission.txt,0.8246579333170195,0.16353348945897062
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-20-000106\full-submission.txt,0.03494336905849715,0.8535025354414763
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-21-000020\full-submission.txt,0.6441607913842801,0.2927487954129049
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-21-000059\full-submission.txt,0.06704082149047064,0.9819053078900699
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-21-000079\full-submission.txt,0.6296359672273226,0.5233011352604175
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-22-000012\full-submission.txt,0.7583050584387052,0.896269241333398
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-22-000046\full-submission.txt,0.11695232847573078,0.4180908298689522
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000049826\10-Q\0000049826-22-000060\full-submission.txt,0.22520634457678346,0.48436050728256075
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-18-000013\full-submission.txt,0.05357163306474089,0.6690032370906066
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-18-000022\full-submission.txt,0.792548249677296,0.562587898663732
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-18-000029\full-submission.txt,0.6613243464830486,0.8695618055428094
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-19-000013\full-submission.txt,0.9696264119873561,0.17908120606988753
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-19-000023\full-submission.txt,0.3496581050185411,0.7006787720824427
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-19-000029\full-submission.txt,0.5955489057016485,0.5955923977979382
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-20-000017\full-submission.txt,0.7047220620647469,0.8045881511922013
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-20-000026\full-submission.txt,0.7229564160276938,0.6848392633868446
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-20-000043\full-submission.txt,0.9348313475260661,0.30304367767232787
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-21-000018\full-submission.txt,0.3350581844993664,0.31654021067689275
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-21-000030\full-submission.txt,0.9622651338846012,0.48953084250748347
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-21-000038\full-submission.txt,0.7280772829820624,0.645705599366314
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-22-000020\full-submission.txt,0.6573934944792792,0.21584288093892245
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-22-000030\full-submission.txt,0.9873132149988357,0.48211398953868145
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000050863\10-Q\0000050863-22-000038\full-submission.txt,0.9511079820961311,0.1430932669110042
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001104659-18-026178\full-submission.txt,0.07165183660398033,0.5681818115594517
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001104659-18-048404\full-submission.txt,0.3286645202600619,0.06063323611607807
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001104659-18-064673\full-submission.txt,0.3105909784210853,0.478673153995132
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001104659-19-025328\full-submission.txt,0.6070582700326864,0.2885840787450693
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-19-006560\full-submission.txt,0.44054001474750537,0.7823957007836628
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-19-009324\full-submission.txt,0.25328625585193043,0.9062962967249653
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-20-004491\full-submission.txt,0.5152987239967817,0.2281835639467812
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-20-008516\full-submission.txt,0.07779188831603812,0.7479912774884224
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-20-011799\full-submission.txt,0.004642456830448949,0.3216304442369412
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-21-004922\full-submission.txt,0.7031395043145869,0.022638491359686652
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-21-009351\full-submission.txt,0.3572748433504852,0.9641447111949215
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-21-014734\full-submission.txt,0.7094194591255456,0.8028771487233228
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-22-005983\full-submission.txt,0.8279775876279155,0.9092765240726064
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-22-010985\full-submission.txt,0.4389619093359274,0.9967534960928317
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051143\10-Q\0001558370-22-015322\full-submission.txt,0.30842709856946326,0.9422454678582357
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-18-000009\full-submission.txt,0.1322031754811367,0.35890381211250566
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-18-000017\full-submission.txt,0.5415080281783021,0.21494312836143958
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-18-000020\full-submission.txt,0.7476356356355087,0.20572892533160225
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-19-000008\full-submission.txt,0.5522161563732365,0.5858221854350815
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-19-000018\full-submission.txt,0.3045604232225094,0.860582075147914
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-19-000025\full-submission.txt,0.8873156828501467,0.1931823662090174
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-20-000011\full-submission.txt,0.20103541943013137,0.6087054561029617
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-20-000046\full-submission.txt,0.5297614294248106,0.034698512301419626
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-20-000055\full-submission.txt,0.7759880064530263,0.8548567123580684
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-21-000025\full-submission.txt,0.42378740761361455,0.14787166902758597
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-21-000038\full-submission.txt,0.9493151113594946,0.7832953447237806
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-21-000045\full-submission.txt,0.4363578746942016,0.022995513502543585
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-22-000013\full-submission.txt,0.48227799945234073,0.8979279563539742
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-22-000024\full-submission.txt,0.4073483172183975,0.4904625366936397
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051253\10-Q\0000051253-22-000030\full-submission.txt,0.935038229251261,0.3061918030689731
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-18-000015\full-submission.txt,0.6299864182773303,0.4009534496852609
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-18-000034\full-submission.txt,0.5561180628476279,0.3694805543096089
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-18-000041\full-submission.txt,0.7366748055863851,0.1952850182349578
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-19-000015\full-submission.txt,0.07984379074777093,0.3526534413646095
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-19-000028\full-submission.txt,0.44401375760778183,0.23354196990475018
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-19-000037\full-submission.txt,0.44082469117654,0.13822364740750215
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-20-000017\full-submission.txt,0.5894663731562204,0.19721671362095916
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-20-000033\full-submission.txt,0.18370606445140136,0.9993855010726159
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-20-000042\full-submission.txt,0.9281992776217313,0.8234286511086066
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-21-000019\full-submission.txt,0.4029437344853275,0.3187425719646201
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-21-000033\full-submission.txt,0.5804297022155617,0.6629616442621682
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-21-000045\full-submission.txt,0.8198203047582205,0.9944428192130328
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-22-000025\full-submission.txt,0.8289242080136172,0.8221021205727085
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-22-000040\full-submission.txt,0.07395520162717828,0.37901442987424894
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051434\10-Q\0000051434-22-000052\full-submission.txt,0.6812738750893561,0.29564756718755836
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-18-000027\full-submission.txt,0.5986217318707765,0.0001390779767487249
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-18-000041\full-submission.txt,0.60227337438715,0.3669636530852004
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-18-000066\full-submission.txt,0.671878535258563,0.39719022180861685
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-19-000020\full-submission.txt,0.8472219170218119,0.6985898261763088
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-19-000046\full-submission.txt,0.26707146631348844,0.05889408028023302
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-19-000066\full-submission.txt,0.9458379919822508,0.7510646432269809
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-20-000020\full-submission.txt,0.7573667745779626,0.9969730949235409
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-20-000045\full-submission.txt,0.46447336340283485,0.9351089095417744
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-20-000056\full-submission.txt,0.16511436471703067,0.8615281663272278
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-21-000019\full-submission.txt,0.8170832868139157,0.8149150042310787
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-21-000037\full-submission.txt,0.6081250595358625,0.8927474376030933
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-21-000043\full-submission.txt,0.7924893846825182,0.5641505570509792
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-22-000018\full-submission.txt,0.26226707404601535,0.5521296845440565
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-22-000031\full-submission.txt,0.8751453458164614,0.226375617179718
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000051644\10-Q\0000051644-22-000050\full-submission.txt,0.9036620286207965,0.8440954792041702
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-18-000012\full-submission.txt,0.35136108208649386,0.23442059135837
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-18-000023\full-submission.txt,0.7262426448644451,0.1666391872954428
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-19-000008\full-submission.txt,0.017738413751603566,0.27596467191173435
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-19-000031\full-submission.txt,0.15587554100556877,0.80328506953416
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-19-000053\full-submission.txt,0.7851988516229843,0.9246658323645812
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-20-000019\full-submission.txt,0.2384408579627233,0.6042127946722768
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-20-000033\full-submission.txt,0.9905357273190374,0.7500377606869107
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-20-000050\full-submission.txt,0.5665646649219611,0.31553407154933155
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-21-000016\full-submission.txt,0.9038010978990169,0.8114158895260448
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-21-000031\full-submission.txt,0.9724458769516428,0.015753002913113434
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-21-000043\full-submission.txt,0.06735909281041119,0.28587502342972926
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-22-000016\full-submission.txt,0.6390540221868803,0.6171360798396819
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-22-000046\full-submission.txt,0.23190537397321487,0.6125951893488424
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0000052988-22-000063\full-submission.txt,0.3794174867745711,0.8282501673476724
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000052988\10-Q\0001564590-18-001463\full-submission.txt,0.24322631383032411,0.12910261348406016
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-18-005974\full-submission.txt,0.585333950008605,0.32719362710486355
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-18-010439\full-submission.txt,0.42389792037824103,0.21621704929988228
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-18-013327\full-submission.txt,0.6388518034890627,0.26137557913160436
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-19-005822\full-submission.txt,0.2756155838942975,0.0723779912509126
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-19-009865\full-submission.txt,0.9302572278074872,0.2929916535055064
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-19-012828\full-submission.txt,0.9677392294204341,0.1082132622241575
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-20-006119\full-submission.txt,0.0692426181153577,0.5076546783738272
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-20-011358\full-submission.txt,0.3374742800958388,0.7640819774864641
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-20-015164\full-submission.txt,0.016922210175875474,0.7382771553339241
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-21-009534\full-submission.txt,0.8885544695346075,0.5730447385079971
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-21-016087\full-submission.txt,0.2962871615953583,0.07647668721434964
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-21-022030\full-submission.txt,0.1363422199454798,0.576552404670353
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-22-012661\full-submission.txt,0.36828770526310795,0.22687643051592654
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-22-021083\full-submission.txt,0.08989640003860111,0.6122488942732249
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055067\10-Q\0001628280-22-028218\full-submission.txt,0.4649637617287138,0.7960747639951302
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-18-000028\full-submission.txt,0.29257724868526336,0.3651658267497301
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-18-000051\full-submission.txt,0.5031414542983633,0.7027658350208662
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-18-000069\full-submission.txt,0.4661455402364635,0.18421034909595901
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-19-000032\full-submission.txt,0.7967959592550186,0.5523457934379347
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-19-000064\full-submission.txt,0.5547772247786692,0.03385543614872499
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-19-000084\full-submission.txt,0.6903467364436923,0.42281871535938464
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-20-000034\full-submission.txt,0.8860016528265556,0.39146447688128305
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-20-000053\full-submission.txt,0.31428807995658237,0.5992607904193975
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-20-000074\full-submission.txt,0.029181348724974132,0.14836780095309832
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-21-000037\full-submission.txt,0.9949786936774101,0.302358479665118
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-21-000073\full-submission.txt,0.2445523321953167,0.7949733104080459
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-21-000091\full-submission.txt,0.9630681210782092,0.3137835855192703
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-22-000035\full-submission.txt,0.4525824135895863,0.8424316712546184
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-22-000055\full-submission.txt,0.8506526461664313,0.26553892627217035
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000055785\10-Q\0000055785-22-000074\full-submission.txt,0.685269771494048,0.6810039326820653
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-18-005499\full-submission.txt,0.9049884448539746,0.616220843751905
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-18-007555\full-submission.txt,0.15215321056974285,0.8745355860387343
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-18-009745\full-submission.txt,0.6413846392360789,0.7347499342559628
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-19-005961\full-submission.txt,0.5784543817959378,0.6016436338316692
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-19-008688\full-submission.txt,0.8760703628739699,0.8976395142566234
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-19-011552\full-submission.txt,0.4267740789327833,0.07425694111279935
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-20-007804\full-submission.txt,0.9307816808269841,0.14860117484355428
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-20-011232\full-submission.txt,0.527237893571316,0.4332136265122146
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-20-014382\full-submission.txt,0.19388546296113718,0.492501238401445
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-21-008603\full-submission.txt,0.4252083865253762,0.13126680651574163
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-21-012583\full-submission.txt,0.6097814960326506,0.9120285782281092
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-21-016667\full-submission.txt,0.8331085283805959,0.18858250918771735
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-22-010253\full-submission.txt,0.6004931677455059,0.8965771315294766
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-22-014443\full-submission.txt,0.051641063432730006,0.7420523410628768
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000056873\10-Q\0001558370-22-018508\full-submission.txt,0.04963346545452596,0.4144947215535647
C:\Users\max20\Downloads\NLP\sec-edgar-filings\0000059478\10-Q\0000059478-18-000136\full-submission.txt,0.5876600514344493,0.6102638003674716
